movieId,title,genres,overview
30818,Beyond the Sea (2004),Drama|Musical,
30820,"Woodsman, The (2004)",Drama,
30822,In Good Company (2004),Comedy|Drama,
30825,Meet the Fockers (2004),Comedy,
30846,"Assassination of Richard Nixon, The (2004)",Crime|Drama|Thriller,
30848,"Love Song for Bobby Long, A (2004)",Drama,
30850,"Merchant of Venice, The (2004)",Drama,
30883,Fat Albert (2004),Comedy|Fantasy,
30890,"Keys to the House, The (Chiavi di casa, Le) (2004)",Drama,
30892,In the Realms of the Unreal (2004),Animation|Documentary,
30894,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller,
30898,"Upside of Anger, The (2005)",Comedy|Drama|Romance,
30994,Little Miss Marker (1980),Comedy|Drama,
31000,Sweet Liberty (1986),Comedy,
31030,I Remember Mama (1948),Children|Drama,
31038,Smooth Talk (1985),Drama|Romance,
31049,Out Cold (1989),Comedy|Thriller,
31083,Man Trouble (1992),Comedy|Romance,
31086,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),Crime|Drama,
31101,Stander (2003),Action|Crime|Drama,
31114,Imaginary Heroes (2004),Comedy|Drama,
31116,Sergeant York (1941),Drama|War,
31123,Ruby & Quentin (Tais-toi!) (2003),Comedy|Crime,
31150,Wizards (1977),Animation|Fantasy|Sci-Fi|War,
31162,"Life and Death of Peter Sellers, The (2004)",Comedy|Drama,
31184,Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi,
31193,"Many Adventures of Winnie the Pooh, The (1977)",Animation|Children|Musical,
31221,Elektra (2005),Action|Adventure|Crime|Drama,"Elektra, tras recuperarse de las mortales heridas sufridas en ""Daredevil"", se conviertre en la más peligrosa asesina del mundo. Una vez asignada su última misión, Elektra tomará una decisión que llevará su vida en una nueva dirección... o la destruirá para siempre."
31223,Racing Stripes (2005),Children|Comedy,
31225,Coach Carter (2005),Drama,
31260,Boys Town (1938),Drama,
31297,Gold Diggers of 1935 (1935),Comedy|Musical,
31309,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),Crime|Drama,
31364,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller,"Corea del Sur, 1986. Una joven aparece brutalmente violada y asesinada. Dos meses después, se producen una serie de violaciones y asesinatos en circunstancias similares. Para buscar al asesino, se organiza un destacamento especial, encabezado por un detective de la policía local (Park Doo-man) y un detective de la policía de Seúl (Seo Tae-yoon), que ha solicitado ser asignado al caso."
31367,"Chase, The (1994)",Action|Adventure|Comedy|Crime|Romance|Thriller,
31410,"Downfall (Untergang, Der) (2004)",Drama|War,
31420,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller,
31422,Are We There Yet? (2005),Children|Comedy,
31424,Alone in the Dark (2005),Action|Horror|Sci-Fi|Thriller,
31427,Hide and Seek (2005),Horror|Mystery|Thriller,
31431,Boogeyman (2005),Drama|Horror|Mystery|Thriller,
31433,"Wedding Date, The (2005)",Comedy|Romance,
31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama,
31437,Nobody Knows (Dare mo shiranai) (2004),Drama,
31445,Employee of the Month (2004),Comedy|Drama,
31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",Drama,
31545,"Trou, Le (Hole, The) (Night Watch, The) (1960)",Crime|Film-Noir,
31553,Double Dragon (1994),Action|Adventure|Sci-Fi,
31590,Hands Off the Loot (Touchez pas au grisbi) (1954),Crime|Drama|Thriller,
31610,Purple Butterfly (Zi hudie) (2003),Drama,
31617,El Cid (1961),Action|Adventure|Drama|Romance|War,
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance,
31660,Steamboy (Suchîmubôi) (2004),Action|Animation|Drama|Sci-Fi,
31664,Gorgeous (Boh lee chun) (1999),Action|Comedy|Romance,
31685,Hitch (2005),Comedy|Romance,
31692,Uncle Nino (2003),Comedy,
31694,Bride & Prejudice (2004),Comedy|Musical|Romance,
31696,Constantine (2005),Action|Fantasy|Horror|Thriller,
31698,Son of the Mask (2005),Adventure|Children|Comedy|Fantasy,"Diez años después de perturbar la vida de un hombre ingenuo, la famosa máscara de Loki cae en manos de un joven padre: cuando el caricaturista Tim Avery supera su temor a la paternidad tras el nacimiento de su primer hijo, descubre que el niño ha nacido con los poderes de la máscara. La situación se complica cuando el celoso perro de la familia se enfrenta al niño por el control de la máscara. Lo que todos ignoran es que Loki (Alan Cumming), el malvado dios escandinavo, busca la máscara y está dispuesto a todo con tal de recuperarla."
31700,Because of Winn-Dixie (2005),Children|Comedy|Drama,
31702,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),Drama|War,
31737,Bunny Lake Is Missing (1965),Mystery|Thriller,
31804,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,
31851,Sons of the Desert (1933),Comedy,
31867,Man of the House (2005),Action|Comedy,
31878,Kung Fu Hustle (Gong fu) (2004),Action|Comedy,
31903,Zelary (2003),Drama|Romance,
31909,Dr. Giggles (1992),Comedy|Horror,
31921,"Seven-Per-Cent Solution, The (1976)",Adventure|Comedy|Crime|Drama|Mystery|Thriller,
31923,"Three Musketeers, The (1973)",Action|Adventure|Comedy,
31925,Royal Flash (1975),Adventure|Comedy|Romance,
31952,Control (Kontroll) (2003),Comedy|Crime|Drama|Mystery,
31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),Drama|War,
32009,Tyler Perry's Diary of a Mad Black Woman (2005),Comedy|Drama|Romance,
32011,Cursed (2005),Horror|Thriller,
32017,"Pacifier, The (2005)",Action|Comedy,
32019,Be Cool (2005),Comedy|Crime|Musical,
32022,Gunner Palace (2004),Documentary|War,
32029,Hostage (2005),Action|Crime|Drama|Thriller,
32031,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,
32058,Class Action (1991),Drama,
32060,"Cat and the Canary, The (1927)",Horror|Mystery,
32116,"Oh, God! You Devil (1984)",Comedy,
32139,"Agony and the Ecstasy, The (1965)",Drama,
32160,Twentieth Century (1934),Comedy,
32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),Crime|Drama|Thriller,
32213,Cube Zero (2004),Horror|Mystery|Sci-Fi|Thriller,
32234,Julia (1977),Drama,
32243,Stealing Rembrandt (Rembrandt) (2003),Action|Comedy|Crime,
32289,Ice Princess (2005),Children|Comedy|Drama,
32291,Melinda and Melinda (2004),Comedy|Drama,
32294,Milk and Honey (2003),Drama,
32296,Miss Congeniality 2: Armed and Fabulous (2005),Adventure|Comedy|Crime,
32298,Guess Who (2005),Comedy|Romance,
32300,D.E.B.S. (2004),Action|Comedy,
32302,"League of Ordinary Gentlemen, A (2004)",Documentary,
32314,Incident at Loch Ness (2004),Adventure|Comedy|Documentary,
32371,Call Northside 777 (1948),Crime|Drama|Film-Noir,
32387,"Sword of Doom, The (Dai-bosatsu tôge) (1966)",Action|Drama,
32392,800 Bullets (800 Balas) (2002),Comedy|Crime|Drama|Western,
32440,If Looks Could Kill (1991),Action|Comedy,
32442,Greedy (1994),Comedy,
32456,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",Animation|Comedy|Drama|Fantasy,
32460,Knockin' on Heaven's Door (1997),Action|Comedy|Crime|Drama,
32469,We're No Angels (1955),Comedy|Crime|Drama,"Joseph (Humphrey Bogart), Albert (Aldo Ray) y Jules (Peter Ustinov) son tres presos recién fugados de la cárcel de la Isla de Diablo. En su huida llegan a una pequeña tienda familiar para robar ropa y algún dinero que les permita escapar de la isla en barco. A la espera del momento oportuno para embarcar, los fugados convencen al dueño para arreglar el tejado de su casa con el propósito de pasar inadvertidos."
32511,"Touch of Zen, A (Xia nu) (1971)",Action|Adventure,
32515,Walker (1987),Adventure|Drama|War|Western,
32554,Memories (Memorîzu) (1995),Animation|Fantasy|Sci-Fi|Thriller,"Tres historias animadas basadas en mangas de Katsuhiro Ôtomo: una nave atrapada en los recuerdos de una diva espacial (Rosa Magnética), un joven convertido en arma biológica rumbo a Tokio (Bomba Fétida), y una ciudad obsesionada con disparar cañones sin saber por qué (Morir Viviendo). Dirigidas por Koji Morimoto, Tensai Okamura y el propio Ôtomo, esta antología combina ciencia ficción, horror psicológico y crítica social en un despliegue visual único."
32582,"Wild Parrots of Telegraph Hill, The (2003)",Documentary,
32584,"Ballad of Jack and Rose, The (2005)",Drama,
32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,
32589,Beauty Shop (2005),Comedy,
32596,Sahara (2005),Action|Adventure|Comedy,"Un explorador emprende una de las aventuras más peligrosas de su vida. La posibilidad de encontrar un barco que naufragó cargado de oro, lo lleva a él y a su compañero a enfrentarse con traficantes de armas y a la maldición que rodea al cargamento."
32598,Fever Pitch (2005),Comedy|Romance,
32600,Eros (2004),Drama,
32620,Not on the Lips (Pas sur la bouche) (2003),Comedy|Musical|Romance,
32632,Electra Glide in Blue (1973),Action|Crime,
32649,"Special Day, A (Giornata particolare, Una) (1977)",Drama|War,
32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",Animation|Drama,
32659,Tanguy (2001),Comedy,
32666,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),Comedy,
32728,"Little Girl Who Lives Down the Lane, The (1976)",Drama|Mystery|Thriller,
32743,Ringu 0: Bâsudei (2000),Drama|Horror|Thriller,
32770,Brothers (Brødre) (2004),Drama,"Nacidos en el corazón de la selva del sureste asiático, en las ruinas de un templo olvidado siglos atrás, dos tigres crecen jugando y aprendiendo bajo la mirada benevolente de los Buda llenos de musgo y vigilados por sus progenitores. Uno era tímido y dulce y el otro valiente y atrevido. Cuando un ex cazador llega para saquear el templo sagrado, el destino de los dos hermanos cambiará para siempre, pues son separados al nacer y criados en cautividad. Uno se convierte en estrella de circo con el nombre de Kumal, donde la añoranza de la selva y vivir en una jaula le hacen perder su espíritu. El otro se convierte en el querido compañero del hijo del administrador colonial, que le da el nombre de Sangha antes de entregárselo a un príncipe que le enseñará a pelear. Pero pasado el tiempo, algunos años más tarde, los dos animales volverán a reunirse como enemigos cuando un explorador (Guy Pierce) les obliga a luchar el uno contra el otro."
32799,Maidens in Uniform (Mädchen in Uniform) (1931),Drama|Romance,
32862,With Six You Get Eggroll (1968),Comedy|Romance,
32875,Holiday (Jour de fête) (1949),Comedy,
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama|War,
32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",Action|Adventure|Fantasy|Sci-Fi,
32906,"Ascent, The (Voskhozhdeniye) (1977)",Drama|War,
32914,Carrie (2002),Drama|Horror|Thriller,
32917,Boccaccio '70 (1962),Comedy|Fantasy|Romance,
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi,
33085,"Amityville Horror, The (2005)",Horror|Thriller,
33090,Mutant Aliens (2001),Animation|Comedy|Sci-Fi,
33124,Before the Fall (NaPolA - Elite für den Führer) (2004),Drama|War,
33126,"Frisco Kid, The (1979)",Comedy|Western,
33132,State Property 2 (2005),Action|Crime|Drama,
33138,Palindromes (2004),Adventure|Comedy|Drama,
33145,"Lot Like Love, A (2005)",Comedy|Drama|Romance,
33148,King's Ransom (2005),Comedy|Crime,
33154,Enron: The Smartest Guys in the Room (2005),Documentary,
33158,xXx: State of the Union (2005),Action|Crime|Thriller,
33162,Kingdom of Heaven (2005),Action|Drama|Romance|War,
33164,House of Wax (2005),Horror|Thriller,
33166,Crash (2004),Crime|Drama,
33171,Mysterious Skin (2004),Drama|Mystery,
33188,Mischief (1985),Comedy|Romance,
33201,Between Your Legs (Entre las piernas) (1999),Drama|Mystery|Romance|Thriller,
33237,San Francisco (1936),Drama|Musical|Romance,
33294,Vampire Hunter D (1985),Animation|Fantasy|Horror,"En un mundo de oscuridad y muerte, sólo un cazador se atreve a poner fin al control que los vampiros ejercen sobre los humanos. Una bella muchacha, Doris, ha sido escogida por el conde Magnus Lee para ser su entretenimiento temporal. Debido a las marcas de su cuello el pueblo la desprecia y mas de uno querría verla muerta. En su desesperación, Doris está dispuesta a dar su vida por un enigmático cazador llamado ""D"" quien puede ser su única salvación. Antes de que ""D"" pueda llevar a cabo sus planes, el conde secuestra a Doris y el cazador no tendrá más remedio que entrar en el castillo del conde para rescatarla."
33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",Drama|Romance,
33312,"Cocoanuts, The (1929)",Comedy|Musical,
33421,Dear Wendy (2005),Drama,
33435,Los Angeles Plays Itself (2003),Documentary,
33437,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller,
33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,
33495,Kicking & Screaming (2005),Comedy,
33499,Monster-in-Law (2005),Comedy|Romance,
33558,"Snow Walker, The (2003)",Adventure|Drama,
33564,Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy,
33615,Madagascar (2005),Adventure|Animation|Children|Comedy,"Cuatro amigos animales prueban la vida salvaje cuando, luego de escapar de su cautiverio en el zoológico de Central Park, van a parar a la orilla de la isla de Madagascar."
33629,Airborne (1993),Adventure|Comedy,
33639,Mad Hot Ballroom (2005),Children|Documentary,
33644,Dominion: Prequel to the Exorcist (2005),Horror|Thriller,
33646,"Longest Yard, The (2005)",Comedy|Drama,
33649,Saving Face (2004),Comedy|Drama|Romance,
33660,Cinderella Man (2005),Drama|Romance,
33669,"Sisterhood of the Traveling Pants, The (2005)",Adventure|Comedy|Drama,
33672,Lords of Dogtown (2005),Action|Comedy|Drama,
33677,Rock School (2005),Documentary,
33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance,"La acomodada vida de Jane Smith y John Smith no impide que el suyo sea un matrimonio gris y anodino. Además, ambos ocultan un secreto por el que su pareja estaría dispuesta a matar: los dos son agentes secretos, asesinos increíblemente eficientes que trabajan para organizaciones enfrentadas entre sí. Ambos descubren una nueva fuente de emoción en sus vidas cuando resulta que son contratados para asesinarse mutuamente."
33681,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",Action|Adventure|Children|Fantasy,
33683,High Tension (Haute tension) (Switchblade Romance) (2003),Horror|Thriller,
33725,It's All Gone Pete Tong (2004),Comedy|Drama|Musical,
33779,Eddie Izzard: Dress to Kill (1999),Comedy,
33781,Quo Vadis (1951),Drama|Romance,
33794,Batman Begins (2005),Action|Crime|IMAX,"Después de entrenar con su mentor, Batman comienza su lucha para liberar a Ciudad Gótica de la corrupción."
33801,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),Action|Adventure|Fantasy|Sci-Fi,
33815,"Perfect Man, The (2005)",Comedy|Drama|Romance,
33826,Saint Ralph (2004),Comedy|Drama,
33830,Herbie: Fully Loaded (2005),Adventure|Comedy|Romance,
33834,Land of the Dead (2005),Action|Horror|Thriller,
33836,Bewitched (2005),Comedy|Fantasy|Romance,
33838,Rize (2005),Documentary,
33880,Me and You and Everyone We Know (2005),Comedy|Drama,
33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",Comedy|Crime|Thriller,
33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),Horror,
33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",Comedy|Crime|Drama|Romance,
33966,Cop and ½ (1993),Comedy,
34018,At the Circus (1939),Comedy|Musical,
34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller,"Mientras la Tierra es invadida por máquinas alienígenas de combate, una familia lucha por la supervivencia."
34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary,
34129,Rebound (2005),Comedy,
34143,Dark Water (2005),Drama|Horror|Thriller,
34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",Drama,
34150,Fantastic Four (2005),Action|Adventure|Sci-Fi,
34153,Murderball (2005),Documentary,
34162,Wedding Crashers (2005),Comedy|Romance,
34164,Happy Endings (2005),Comedy|Drama,
34271,Hustle & Flow (2005),Crime|Drama,
34292,Hardware (1990),Action|Horror|Sci-Fi,
34312,"Calcium Kid, The (2004)",Comedy,
34319,"Island, The (2005)",Action|Sci-Fi|Thriller,
34321,Bad News Bears (2005),Children|Comedy,
34323,"Devil's Rejects, The (2005)",Action|Crime|Horror,
34326,Last Days (2005),Drama,
34330,November (2004),Drama|Mystery,
34332,Sky High (2005),Action|Adventure|Children|Comedy,
34334,Stealth (2005),Action|Adventure|Sci-Fi|Thriller,
34336,Must Love Dogs (2005),Comedy|Romance,
34338,"Aristocrats, The (2005)",Comedy|Documentary,
34359,Georgy Girl (1966),Comedy,
34397,"Order, The (2001)",Action|Adventure|Drama|Thriller,
34405,Serenity (2005),Action|Adventure|Sci-Fi,
34437,Broken Flowers (2005),Comedy|Drama,
34450,Miracles - Mr. Canton and Lady Rose (1989),Action|Comedy|Crime|Drama,
34482,"Browning Version, The (1951)",Drama,
34520,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy,
34523,The Chumscrubber (2005),Comedy|Drama,
34528,Junebug (2005),Comedy|Drama,
34530,Deuce Bigalow: European Gigolo (2005),Comedy,
34532,"Skeleton Key, The (2005)",Drama|Horror|Mystery|Thriller,
34534,Four Brothers (2005),Action|Crime|Drama,"Después del asesinato de su madre adoptiva en un atraco, los hermanos Mercer -el impulsivo Bobby , el seductor Angel , el padre de familia y hombre de negocios Jeremiah  y el roquero duro Jack - se reúnen de nuevo para aclarar su muerte. Ya en la pista del asesino, no tardan en darse cuenta de que su habitual comportamiento tiene nuevas consecuencias. En este drama de acción basado en la fuerza de los personajes dirigido por John Singleton , cuatro hermanos descubren que les une algo mucho más poderoso que la sangre."
